bytes_sent,bytes_recv,duration,failed_auth,num_conns,hour,dst_port,protocol,country,encryption,hosts_affected,attack_type
1367,59,128.5,1,5,2,HTTP,ICMP,Domestic,TLS,0,Normal
26820,222,3.4,2,18,4,HTTP,UDP,Asia,None,43,DoS
6460,274,2.9,3,26,13,Other,UDP,EU,None,16,DoS
28019,11988,88.2,2,7,15,RDP,TCP,Other,TLS,36,Ransomware
5755,117,38.0,3,9,7,RDP,TCP,Domestic,None,0,Normal
3338,199,16.0,1,9,15,HTTPS,TCP,EU,TLS,0,Normal
12845,105,3.2,2,17,20,HTTP,ICMP,Other,TLS,27,DoS
3796,2765,52.8,2,8,12,SSH,UDP,Domestic,SSL,0,Normal
6155,13548,84.0,2,9,15,RDP,TCP,Asia,SSL,0,Normal
5148,25152,27.4,1,5,13,HTTPS,TCP,Domestic,TLS,16,Phishing
3486,2038,78.2,1,12,12,Other,TCP,Asia,SSL,0,Normal
3887,5032,11.3,1,11,16,HTTP,TCP,Domestic,TLS,0,Normal
10301,222,41.9,3,13,20,HTTP,TCP,Domestic,SSL,0,Normal
3351,256,90.4,1,11,4,HTTP,UDP,Domestic,TLS,1,Normal
12756,4366,6.7,2,9,16,SSH,TCP,Domestic,TLS,0,Normal
7642,25,1.5,2,18,9,SSH,TCP,Asia,None,25,DoS
4373,10402,16.2,3,12,20,HTTP,TCP,Domestic,TLS,0,Normal
50641,4010,327.0,3,9,2,SSH,TCP,EU,None,27,Ransomware
11333,8918,25.4,0,4,12,HTTPS,TCP,Domestic,TLS,0,Phishing
363,3756,45.3,0,9,3,HTTP,TCP,Domestic,TLS,0,Normal
13109,27,0.7,5,24,15,Other,TCP,EU,None,28,DoS
793,515,11.4,3,12,12,RDP,TCP,Asia,SSL,5,Brute_Force
31747,1614,81.7,4,5,3,HTTP,TCP,Other,None,0,Ransomware
773,158216,52.5,1,7,15,HTTP,TCP,Asia,SSL,0,Phishing
15668,270,0.4,2,16,1,HTTP,ICMP,EU,SSL,0,DoS
393,51,7.1,4,11,17,RDP,TCP,EU,None,2,Brute_Force
7428,1442,50.4,2,6,22,SSH,TCP,Domestic,SSL,1,Normal
481,1657,28.7,2,8,23,RDP,TCP,Domestic,SSL,5,Brute_Force
1821,1481,34.8,2,6,17,HTTPS,UDP,Domestic,TLS,0,Normal
11931,1955,1.4,3,18,12,HTTPS,UDP,Other,TLS,19,DoS
1091,5592,721.0,3,6,10,RDP,TCP,Asia,TLS,24,Ransomware
4533,841,32.6,1,16,5,RDP,UDP,Asia,SSL,9,Brute_Force
781,6185,22.4,0,4,13,RDP,TCP,EU,TLS,58,Phishing
8729,330,12.7,4,6,2,RDP,TCP,Domestic,None,11,Ransomware
2731,8982,12.7,0,3,0,Other,UDP,Domestic,TLS,0,Normal
6763,100,14.3,2,19,4,Other,TCP,Other,None,17,DoS
4045,7773,5.5,0,7,17,HTTP,TCP,Domestic,TLS,12,Phishing
13693,860,12.3,3,18,2,Other,TCP,Domestic,TLS,29,DoS
540,55302,16.7,0,3,17,HTTPS,TCP,Domestic,SSL,15,Phishing
1771,526,36.7,0,7,8,HTTPS,TCP,Domestic,SSL,0,Normal
23548,9623,51.7,2,11,3,RDP,TCP,Domestic,TLS,17,Ransomware
8556,6385,48.2,0,3,9,HTTPS,TCP,Domestic,None,16,Phishing
2936,1532,4.5,3,6,15,HTTP,TCP,Domestic,TLS,0,Normal
14821,45757,88.2,1,5,13,HTTPS,TCP,Other,None,10,Phishing
1779,588,11.6,0,5,4,HTTPS,TCP,Domestic,None,0,Normal
6214,290,8.2,4,3,2,HTTPS,ICMP,Domestic,SSL,0,Normal
4805,5592,79.2,1,8,17,HTTP,TCP,Other,TLS,0,Normal
8153,1950,26.3,1,9,21,RDP,TCP,Domestic,None,0,Normal
20411,2066,5.4,2,15,21,HTTP,TCP,EU,None,36,DoS
5467,442,25.7,3,6,13,RDP,TCP,Domestic,SSL,0,Normal
1769,16915,7.0,3,8,12,HTTPS,TCP,Domestic,SSL,0,Normal
846,2701,16.3,1,9,15,SSH,TCP,EU,SSL,5,Brute_Force
1714,11849,358.2,2,9,8,HTTP,TCP,Asia,None,13,Ransomware
2975,155,6.5,2,18,16,HTTPS,ICMP,Domestic,TLS,21,DoS
27130,793,2.3,2,14,18,Other,ICMP,Asia,TLS,14,DoS
3,53,0.3,1,12,6,RDP,TCP,EU,TLS,5,Brute_Force
636,9116,5.4,2,8,2,HTTP,ICMP,Other,TLS,0,Normal
11495,3077,87.6,2,11,22,HTTP,TCP,Asia,None,0,Normal
6313,1187,1.0,1,22,10,RDP,UDP,EU,None,20,DoS
901,5989,48.9,3,5,7,SSH,UDP,Domestic,SSL,0,Normal
325,4598,53.5,1,6,2,HTTP,TCP,Domestic,None,0,Normal
5116,24295,48.3,2,11,6,HTTP,TCP,EU,TLS,0,Normal
1469,21089,110.6,0,7,1,HTTP,TCP,Asia,SSL,0,Normal
6649,741,24.9,2,7,21,HTTP,TCP,Domestic,TLS,0,Normal
4097,4898,13.0,2,4,0,HTTPS,UDP,Asia,TLS,0,Normal
872,1253,37.1,10,9,14,RDP,TCP,Other,SSL,4,Brute_Force
2003,108572,56.5,3,2,16,HTTPS,TCP,Domestic,TLS,9,Phishing
2015,618,18.2,4,5,0,Other,TCP,Domestic,TLS,0,Normal
32719,16722,72.2,3,5,1,Other,TCP,Other,None,13,Ransomware
1103,2843,66.5,2,8,14,HTTP,TCP,Domestic,SSL,0,Normal
2077,415,26.8,1,18,13,SSH,TCP,Asia,TLS,3,Brute_Force
1325,190,22.5,1,12,23,SSH,TCP,Asia,SSL,0,Brute_Force
90,52190,104.9,0,4,13,HTTP,TCP,Asia,TLS,18,Phishing
6917,211,12.1,1,9,3,RDP,TCP,Asia,TLS,0,Normal
311,515,9.2,0,10,11,RDP,TCP,Asia,TLS,0,Normal
5106,1629,154.0,3,5,22,RDP,TCP,Other,None,24,Ransomware
2539,2265,4.0,1,10,19,RDP,ICMP,Domestic,TLS,0,Normal
4234,2287,6.9,6,8,3,RDP,ICMP,EU,None,0,Normal
4274,501,4.3,2,13,17,SSH,TCP,Domestic,None,23,DoS
655,607,19.1,5,12,22,SSH,TCP,EU,SSL,7,Brute_Force
28458,6097,749.0,5,6,19,RDP,TCP,Asia,TLS,17,Ransomware
2004,654,15.5,1,2,21,HTTPS,TCP,Domestic,TLS,0,Normal
5156,70,1.6,1,10,11,RDP,TCP,Domestic,None,5,Brute_Force
7893,20984,53.8,3,8,18,HTTP,TCP,Domestic,SSL,0,Normal
5357,5728,117.0,2,3,12,HTTP,TCP,Domestic,TLS,0,Phishing
958,2764,4.9,0,6,5,HTTP,TCP,Asia,TLS,0,Normal
10842,29260,64.1,0,5,11,HTTP,TCP,EU,None,13,Phishing
1184,3744,31.2,1,7,11,Other,TCP,Domestic,None,0,Normal
3925,18754,44.1,1,8,21,HTTP,TCP,Domestic,SSL,0,Normal
1364,41,4.8,3,18,17,HTTPS,ICMP,Other,None,18,DoS
2100,5162,51.9,1,10,18,HTTPS,TCP,EU,TLS,0,Normal
73,2631,45.2,2,10,1,Other,TCP,EU,TLS,0,Normal
69,152,67.8,2,10,22,RDP,TCP,Domestic,TLS,4,Brute_Force
12235,3751,91.2,1,7,10,RDP,TCP,EU,SSL,1,Normal
394,13771,38.0,1,8,10,HTTP,UDP,EU,TLS,0,Normal
263,4517,76.7,2,12,14,HTTPS,UDP,EU,SSL,0,Normal
850,14800,189.3,0,2,7,HTTP,TCP,EU,None,14,Phishing
1041,2924,62.8,2,8,20,HTTP,TCP,Domestic,TLS,0,Normal
272,845,40.5,1,12,7,HTTP,TCP,Domestic,TLS,0,Normal
973,43,27.2,2,7,23,HTTPS,TCP,Domestic,SSL,0,Normal
4508,65960,6.5,0,8,17,HTTPS,TCP,EU,SSL,21,Phishing
1311,893,2.6,5,12,17,RDP,TCP,Asia,TLS,11,Brute_Force
66781,7132,433.5,8,8,8,RDP,TCP,EU,None,11,Ransomware
1260,8983,1.9,3,9,16,HTTP,UDP,EU,TLS,0,Normal
13761,12841,211.3,2,7,12,Other,TCP,Asia,None,24,Ransomware
8976,7348,22.5,0,8,14,HTTPS,TCP,Domestic,SSL,0,Normal
2126,2731,87.2,1,1,14,HTTPS,TCP,Domestic,TLS,0,Normal
7364,51432,64.3,3,3,15,HTTP,TCP,Domestic,None,7,Phishing
598,244,29.2,1,7,19,HTTPS,TCP,Domestic,TLS,0,Normal
20643,190,4.9,3,13,5,HTTPS,UDP,Asia,None,35,DoS
2305,6590,21.7,0,5,11,HTTPS,TCP,Domestic,None,26,Phishing
4344,2960,101.9,1,9,19,RDP,UDP,EU,TLS,13,Ransomware
2003,13586,14.9,1,10,22,HTTPS,TCP,Domestic,SSL,0,Normal
4613,16247,15.4,0,3,19,HTTP,TCP,Other,None,14,Phishing
1836,12505,176.8,2,10,19,RDP,UDP,Domestic,SSL,0,Normal
983,99,53.5,3,13,17,HTTPS,TCP,Domestic,None,9,Brute_Force
1111,200,1.6,4,21,4,Other,TCP,Other,None,20,DoS
3505,23584,51.6,2,4,12,HTTP,TCP,Domestic,TLS,0,Normal
576,1965,11.6,3,10,12,HTTP,TCP,Domestic,SSL,0,Normal
5392,44946,93.3,1,4,7,HTTPS,TCP,EU,None,0,Phishing
67742,5289,355.4,1,3,13,HTTP,ICMP,EU,None,27,Ransomware
40535,3483,65.7,3,13,16,RDP,TCP,Domestic,None,26,Ransomware
36142,13464,26.1,7,8,11,RDP,TCP,Other,TLS,22,Ransomware
2640,1853,64.1,0,10,12,HTTPS,TCP,Domestic,SSL,0,Normal
28,1201,44.1,1,9,10,HTTPS,TCP,Other,TLS,0,Normal
3790,8665,20.7,1,12,0,HTTP,TCP,Domestic,None,0,Normal
5280,1162,7.0,2,8,4,HTTPS,TCP,Domestic,TLS,0,Normal
282,5801,4.1,3,9,4,HTTP,TCP,Domestic,TLS,0,Normal
15217,224,4.4,3,21,0,Other,ICMP,Other,None,11,DoS
618,16152,1.7,1,7,16,SSH,TCP,Other,SSL,10,Phishing
18680,1060,1.2,2,17,17,HTTP,TCP,Domestic,None,32,DoS
2783,452,16.8,1,6,16,Other,TCP,Domestic,SSL,0,Normal
3471,701,57.2,2,10,18,Other,TCP,Domestic,SSL,10,Brute_Force
11256,5306,262.3,0,14,22,RDP,UDP,Other,TLS,10,Ransomware
434,19971,23.2,1,8,19,HTTPS,TCP,EU,TLS,0,Normal
27225,8287,396.3,7,4,19,RDP,ICMP,Domestic,None,24,Ransomware
736,3165,27.3,0,9,8,HTTPS,TCP,Domestic,SSL,0,Normal
534,1852,22.1,3,12,15,SSH,TCP,Asia,TLS,8,Brute_Force
22920,250,1.1,5,17,10,HTTPS,ICMP,Domestic,None,54,DoS
1084,13055,54.5,4,6,4,HTTPS,ICMP,Domestic,TLS,0,Normal
9233,1562,18.6,3,9,5,HTTPS,TCP,Other,TLS,2,Normal
3703,358,4.5,1,7,17,HTTPS,TCP,EU,None,0,Normal
8585,1556,301.8,5,6,16,SSH,TCP,EU,None,11,Ransomware
1375,4685,106.9,3,12,12,RDP,TCP,Domestic,TLS,0,Normal
11163,2511,11.7,0,5,18,HTTPS,TCP,Domestic,TLS,11,Phishing
1859,12293,40.8,1,5,15,HTTPS,TCP,Domestic,SSL,0,Normal
6432,7149,29.1,2,13,14,HTTPS,UDP,Asia,TLS,0,Normal
8,2640,10.8,3,8,22,RDP,TCP,Domestic,SSL,0,Normal
6535,1451,51.8,1,3,8,HTTPS,TCP,EU,None,16,Ransomware
178,86,30.5,1,15,13,SSH,TCP,Asia,TLS,9,Brute_Force
808,47973,33.4,2,3,8,HTTP,TCP,Domestic,TLS,7,Phishing
17364,1703,1.6,2,13,6,HTTP,UDP,Asia,None,0,DoS
2541,556,62.9,4,8,15,RDP,ICMP,EU,SSL,5,Brute_Force
4961,199,1.1,4,15,21,HTTP,UDP,Asia,SSL,22,DoS
561,53802,172.4,2,5,17,HTTPS,TCP,EU,TLS,35,Phishing
1653,252,8.8,2,7,17,SSH,TCP,Domestic,TLS,6,Brute_Force
8623,19010,20.9,0,6,17,HTTP,UDP,Other,TLS,0,Normal
2744,2776,114.8,0,5,21,HTTPS,TCP,Domestic,None,1,Normal
5527,3805,96.8,3,5,3,SSH,TCP,Domestic,TLS,20,Ransomware
718,7509,28.9,3,9,1,Other,TCP,Domestic,None,0,Normal
191,613,21.1,0,10,8,HTTP,TCP,EU,TLS,0,Normal
2920,8199,107.0,2,10,10,Other,TCP,Domestic,TLS,1,Normal
43551,23111,41.6,7,3,8,Other,TCP,Other,None,13,Ransomware
4773,5030,29.9,1,13,2,RDP,UDP,Domestic,SSL,0,Normal
256,9223,14.6,3,6,22,HTTP,TCP,Domestic,TLS,0,Normal
1269,12056,84.4,2,3,8,RDP,TCP,Domestic,None,0,Phishing
8624,2143,2.7,1,5,11,RDP,TCP,Domestic,None,0,Normal
71,14349,6.5,3,7,12,SSH,UDP,Domestic,None,0,Ransomware
10876,2561,21.8,1,6,6,HTTPS,TCP,Domestic,TLS,0,Normal
3720,863,140.0,1,5,18,HTTP,TCP,Domestic,TLS,14,Phishing
8112,2738,41.3,1,7,3,RDP,TCP,Domestic,TLS,0,Normal
594,10673,0.7,0,11,8,HTTP,TCP,Domestic,TLS,0,Normal
13071,14310,49.5,3,7,14,Other,TCP,Other,None,0,Ransomware
2,2216,17.6,2,9,2,HTTPS,UDP,Domestic,TLS,0,Normal
193,4109,85.0,1,5,23,SSH,TCP,Domestic,None,0,Normal
4334,1755,109.9,2,8,16,HTTPS,UDP,Domestic,SSL,0,Normal
2657,3167,8.7,1,5,4,HTTP,TCP,Domestic,TLS,0,Normal
325,14069,53.6,0,5,9,HTTP,TCP,Domestic,TLS,7,Phishing
148,1051,18.5,3,7,16,HTTP,TCP,Asia,TLS,7,Brute_Force
1763,3675,4.0,3,13,5,HTTP,UDP,Domestic,None,0,Normal
516,4301,26.5,0,3,10,HTTP,TCP,Other,SSL,13,Phishing
2611,3469,1.8,0,4,16,HTTP,TCP,Asia,SSL,1,Normal
2069,266,13.9,1,14,4,RDP,UDP,Other,TLS,45,DoS
9780,10301,81.3,1,10,12,HTTPS,TCP,Domestic,SSL,0,Normal
10061,11571,209.5,3,6,19,RDP,UDP,Other,TLS,11,Ransomware
573,2609,89.2,3,12,4,HTTPS,UDP,Domestic,TLS,0,Normal
25376,239,27.1,3,12,15,HTTP,ICMP,EU,None,25,DoS
1043,3365,56.9,0,3,20,HTTP,TCP,Other,TLS,0,Normal
4399,3064,20.5,1,10,13,HTTPS,TCP,Other,SSL,7,Brute_Force
3296,281,96.5,1,10,9,HTTPS,TCP,Domestic,TLS,0,Normal
42542,7984,38.9,3,5,19,RDP,UDP,Other,SSL,24,Ransomware
4009,1239,16.0,0,7,6,HTTPS,TCP,Asia,TLS,0,Normal
5577,3526,32.5,0,9,12,RDP,TCP,Domestic,SSL,0,Normal
2037,43,36.0,1,7,2,HTTPS,TCP,Domestic,TLS,0,Normal
3186,10412,11.9,0,6,0,Other,TCP,Domestic,SSL,0,Normal
1177,6281,8.5,2,8,4,HTTPS,TCP,Domestic,TLS,0,Normal
342,1585,51.8,2,14,8,HTTP,TCP,Domestic,TLS,0,Normal
839,2577,46.9,2,10,11,HTTP,TCP,Domestic,TLS,0,Normal
732,3698,54.9,7,6,13,HTTPS,UDP,Domestic,TLS,0,Normal
276,3510,26.9,2,19,20,HTTPS,TCP,Domestic,None,0,Normal
914,8581,51.2,1,12,15,HTTPS,TCP,Domestic,SSL,0,Normal
1659,4446,99.6,1,6,19,HTTPS,TCP,Asia,TLS,0,Phishing
1073,342,4.6,2,17,7,SSH,ICMP,Asia,TLS,56,DoS
1780,1352,52.9,2,10,5,HTTP,TCP,Domestic,TLS,0,Normal
945,21266,11.1,0,5,7,HTTPS,UDP,Asia,TLS,0,Phishing
1039,223,2.8,2,10,15,SSH,TCP,Other,TLS,4,Brute_Force
3043,54364,40.9,0,3,13,HTTPS,TCP,Domestic,SSL,7,Phishing
1145,1504,2.8,1,20,21,HTTP,ICMP,Asia,TLS,20,DoS
6779,4633,69.3,0,9,7,HTTP,TCP,Domestic,None,0,Normal
5275,73,11.7,2,8,21,SSH,UDP,Domestic,None,0,Normal
17034,52,250.1,3,7,1,HTTPS,TCP,Domestic,None,20,Ransomware
10812,3178,1.0,1,5,4,HTTPS,TCP,Domestic,SSL,0,Normal
18978,257,221.9,2,11,2,RDP,TCP,Other,None,16,Ransomware
6,3018,36.3,3,7,21,HTTPS,TCP,Domestic,TLS,0,Normal
63,2195,179.8,2,12,22,SSH,TCP,Asia,SSL,0,Normal
240,9910,77.3,1,9,9,HTTP,TCP,Domestic,TLS,1,Normal
2565,22433,1.8,1,5,17,HTTPS,TCP,Domestic,TLS,7,Phishing
521,8913,38.8,0,8,11,HTTPS,TCP,Domestic,SSL,0,Normal
2652,1805,1.2,3,6,16,HTTP,TCP,Domestic,SSL,6,Brute_Force
256,8372,89.8,0,16,20,HTTP,TCP,EU,TLS,0,Normal
31436,447,2.3,3,19,9,RDP,UDP,Asia,TLS,13,DoS
1670,1569,72.8,4,11,3,HTTP,TCP,EU,TLS,0,Brute_Force
2613,583,33.6,5,8,3,RDP,UDP,EU,TLS,0,Normal
762,56548,41.7,0,5,16,HTTP,TCP,Domestic,TLS,9,Phishing
18791,5689,58.8,3,5,10,SSH,TCP,Domestic,None,0,Ransomware
5487,1587,118.5,0,11,11,Other,TCP,EU,SSL,0,Normal
11706,498,6.4,0,6,0,HTTPS,TCP,Asia,SSL,0,Normal
3227,1575,6.3,0,13,4,RDP,TCP,Domestic,TLS,0,Normal
1145,7831,41.0,0,9,17,HTTPS,TCP,Domestic,None,0,Normal
1125,14937,19.5,1,10,17,HTTP,TCP,Domestic,TLS,0,Normal
6294,2434,118.2,1,8,20,HTTPS,TCP,Asia,SSL,0,Normal
4334,820,84.7,0,8,11,RDP,TCP,EU,None,0,Ransomware
20238,4185,32.8,4,7,23,RDP,UDP,Other,None,20,Ransomware
3701,429,37.2,3,8,17,RDP,UDP,Domestic,TLS,0,Normal
3454,2082,21.1,2,4,8,HTTP,TCP,EU,SSL,0,Normal
3185,13286,42.1,0,11,23,HTTPS,TCP,Domestic,None,0,Normal
5320,910,3.1,6,20,21,Other,TCP,Asia,None,18,DoS
2224,1523,1.1,3,18,15,HTTPS,TCP,Asia,TLS,61,DoS
176,6177,49.1,3,6,22,HTTPS,UDP,Domestic,TLS,0,Normal
2655,19664,18.8,2,18,4,HTTP,UDP,Asia,TLS,0,Normal
6588,878,2.2,2,23,0,Other,TCP,Domestic,None,20,DoS
2314,5391,28.6,1,8,10,HTTPS,TCP,Domestic,SSL,0,Normal
44360,4993,60.6,2,9,17,SSH,TCP,Domestic,SSL,22,Ransomware
3762,6387,1.7,0,8,0,HTTP,TCP,Domestic,TLS,0,Normal
373,2203,24.8,2,6,8,HTTPS,TCP,EU,TLS,0,Normal
608,316,102.4,0,2,14,HTTPS,TCP,Asia,None,0,Normal
879,1906,44.5,2,8,16,HTTP,TCP,Domestic,TLS,0,Normal
11326,34,4.2,2,19,9,Other,UDP,Other,SSL,29,DoS
118,323,90.3,0,11,6,HTTPS,UDP,Domestic,SSL,1,Normal
11847,98,19.3,0,6,19,RDP,TCP,Other,TLS,0,Brute_Force
17269,6928,16.2,2,5,18,Other,TCP,Other,TLS,31,Ransomware
28071,91,0.6,0,23,1,Other,UDP,Asia,TLS,49,DoS
219,5813,33.0,1,3,2,HTTP,TCP,Domestic,TLS,0,Normal
14805,3060,364.6,2,3,5,RDP,TCP,Asia,None,17,Ransomware
2217,12024,21.4,1,10,3,HTTP,ICMP,Domestic,TLS,0,Normal
1627,204,18.8,2,13,8,HTTP,UDP,Domestic,SSL,0,Brute_Force
2932,5605,25.4,2,12,8,HTTP,UDP,Domestic,SSL,0,Normal
1561,1999,5.5,6,19,20,RDP,TCP,Other,TLS,5,Brute_Force
3844,2606,1.3,2,5,3,HTTP,TCP,Other,TLS,0,Normal
324,7189,139.4,3,7,14,HTTPS,TCP,Asia,TLS,1,Normal
28939,3226,149.9,2,9,13,RDP,TCP,Other,SSL,0,Ransomware
959,1769,46.0,1,6,20,HTTP,TCP,Asia,SSL,0,Normal
728,5140,58.5,0,6,13,HTTPS,TCP,Asia,TLS,0,Normal
3333,7918,64.1,1,4,12,HTTPS,TCP,Domestic,TLS,0,Normal
866,10065,8.1,2,6,23,HTTPS,ICMP,EU,TLS,0,Normal
11775,2152,12.4,1,8,13,HTTPS,TCP,Asia,SSL,0,Normal
26755,15859,175.6,2,5,1,RDP,TCP,Domestic,None,18,Ransomware
3860,24099,23.0,1,6,17,HTTP,TCP,Asia,None,9,Phishing
6027,3679,366.4,2,10,10,Other,TCP,Other,None,18,Ransomware
1681,10249,32.9,2,7,4,RDP,TCP,Asia,None,26,Ransomware
3031,3052,22.7,0,8,21,RDP,ICMP,Other,TLS,0,Normal
6412,552,2.9,4,9,14,HTTPS,TCP,Other,None,17,Ransomware
3537,5085,30.8,4,8,8,HTTP,UDP,Domestic,TLS,0,Normal
2056,128,23.2,2,14,21,RDP,TCP,Domestic,TLS,3,Brute_Force
10217,4220,18.5,3,9,15,Other,TCP,Domestic,SSL,16,Ransomware
2085,51,122.4,4,10,2,SSH,TCP,EU,TLS,0,Normal
547,6468,12.6,2,6,4,HTTPS,TCP,Domestic,TLS,1,Normal
7278,1514,33.7,1,5,6,HTTP,TCP,Asia,SSL,0,Normal
2134,34058,16.0,5,8,2,RDP,TCP,Asia,SSL,0,Normal
4886,1653,14.6,2,7,7,HTTPS,TCP,Other,SSL,0,Normal
715,8635,4.8,1,7,2,HTTP,TCP,Domestic,None,0,Normal
401,13376,45.0,2,5,6,HTTPS,ICMP,Domestic,TLS,0,Normal
1053,1495,16.2,1,14,11,HTTP,ICMP,Other,None,50,DoS
585,5918,40.2,0,6,9,HTTPS,TCP,Domestic,TLS,0,Normal
22492,8177,127.0,4,4,9,RDP,UDP,Domestic,None,20,Ransomware
2359,11392,116.0,0,6,20,HTTP,TCP,Asia,SSL,0,Normal
97,288,2.9,5,5,18,SSH,TCP,EU,None,6,Brute_Force
965,4287,46.7,1,4,7,HTTPS,TCP,Domestic,SSL,0,Normal
1013,84838,55.5,1,9,17,HTTP,TCP,EU,None,25,Phishing
23728,13684,67.1,3,10,4,Other,TCP,Asia,None,14,Ransomware
318,13717,192.9,0,3,18,HTTPS,TCP,Domestic,None,0,Phishing
1920,795,58.5,4,22,6,SSH,TCP,Domestic,TLS,5,Brute_Force
3173,856,2.9,3,17,7,Other,UDP,Other,SSL,0,DoS
3045,269,12.3,2,18,0,HTTPS,TCP,EU,SSL,4,Brute_Force
20,2025,15.3,1,12,5,HTTPS,TCP,Domestic,SSL,0,Normal
10418,5215,63.9,1,12,18,HTTP,UDP,Domestic,SSL,0,Normal
719,2211,1.6,2,8,20,HTTP,TCP,Domestic,SSL,0,Normal
751,179,22.0,2,10,12,SSH,TCP,Domestic,SSL,0,Normal
349,1269,2.9,2,10,1,HTTPS,TCP,EU,SSL,0,Normal
558,4577,27.5,1,3,0,HTTP,TCP,EU,TLS,0,Normal
894,1654,88.0,1,9,11,SSH,TCP,EU,TLS,0,Normal
6066,8529,21.4,4,4,3,HTTPS,TCP,Other,TLS,0,Normal
4075,359,6.2,1,19,14,HTTP,ICMP,Domestic,None,19,DoS
1772,9937,109.7,1,9,9,HTTPS,TCP,Domestic,SSL,0,Normal
6267,6463,35.6,1,10,2,HTTPS,TCP,EU,SSL,0,Normal
1253,1495,41.4,2,6,3,HTTPS,UDP,Domestic,TLS,0,Normal
117657,5664,424.2,2,7,19,RDP,TCP,Domestic,None,23,Ransomware
11587,492,2.1,0,5,18,HTTP,TCP,EU,TLS,15,Phishing
906,5765,72.2,1,4,13,HTTPS,TCP,EU,TLS,0,Normal
27543,284,20.1,4,22,1,HTTP,UDP,Domestic,None,0,DoS
7459,496,36.5,1,7,3,SSH,TCP,Domestic,SSL,6,Brute_Force
2203,8946,19.9,2,6,8,HTTPS,TCP,Domestic,SSL,0,Normal
995,6476,33.1,4,10,13,SSH,TCP,Domestic,None,0,Normal
6999,472,23.7,3,11,17,RDP,TCP,EU,None,0,Normal
5972,502,20.2,0,12,7,Other,TCP,Domestic,TLS,0,Normal
2808,231,2.9,2,10,12,HTTP,TCP,Domestic,SSL,3,Brute_Force
1685,1249,57.5,2,7,3,HTTP,UDP,Domestic,SSL,0,Normal
531,36,7.8,1,10,15,HTTP,TCP,Asia,SSL,5,Brute_Force
6224,2537,33.9,2,7,4,Other,TCP,EU,None,0,Normal
2951,17356,46.1,2,10,4,SSH,TCP,EU,SSL,0,Normal
6410,6,51.6,1,7,7,SSH,ICMP,Domestic,TLS,0,Normal
444,16821,14.1,0,6,16,HTTPS,TCP,Domestic,SSL,0,Normal
2793,493,22.0,3,11,11,HTTP,TCP,Domestic,TLS,0,Normal
1140,558,3.5,3,20,4,RDP,TCP,Domestic,TLS,8,Brute_Force
9002,904,3.9,2,18,18,HTTP,ICMP,Domestic,TLS,21,DoS
87,4598,50.8,4,5,22,HTTPS,TCP,Domestic,TLS,0,Normal
5403,490,53.6,3,9,9,HTTP,TCP,Domestic,None,0,Normal
1659,19216,61.7,1,9,11,HTTPS,TCP,Domestic,TLS,0,Normal
4272,597,63.5,1,7,15,HTTP,TCP,Domestic,SSL,1,Normal
1448,706,40.8,2,12,19,RDP,UDP,Domestic,TLS,0,Normal
2236,3177,18.1,3,8,16,Other,TCP,Asia,TLS,0,Normal
5875,559,102.9,1,5,8,HTTP,TCP,Domestic,TLS,0,Normal
15414,8280,11.8,1,4,14,HTTP,UDP,Domestic,None,18,Phishing
4004,2245,78.9,2,11,10,HTTPS,TCP,EU,TLS,0,Normal
22,19277,12.9,1,2,16,HTTPS,TCP,EU,TLS,0,Phishing
178,536,29.4,3,17,15,HTTPS,TCP,Other,TLS,3,Brute_Force
2803,534,5.0,2,19,7,Other,TCP,Asia,None,18,DoS
7494,2309,7.6,0,13,12,HTTPS,TCP,Domestic,SSL,0,Normal
3205,448,28.5,1,17,16,HTTPS,TCP,EU,SSL,10,Brute_Force
1195,29270,93.0,2,11,4,HTTP,TCP,Domestic,SSL,0,Normal
1015,1466,33.7,0,11,5,RDP,TCP,Asia,None,0,Normal
14525,947,33.9,1,1,15,HTTP,TCP,Domestic,TLS,14,Phishing
2185,10718,0.8,2,10,23,Other,TCP,Domestic,SSL,0,Normal
3840,3789,228.2,2,10,22,RDP,TCP,Asia,None,22,Ransomware
3764,328,12.4,0,11,18,Other,TCP,Domestic,TLS,0,Normal
1622,23054,8.6,0,3,8,HTTPS,TCP,Domestic,None,0,Phishing
288,2085,135.2,1,11,4,HTTP,TCP,EU,TLS,0,Normal
1439,400,7.1,4,18,14,Other,UDP,Domestic,SSL,15,DoS
927,810,10.5,5,17,17,SSH,TCP,Other,TLS,4,Brute_Force
11032,155,6.4,0,14,6,Other,UDP,Other,SSL,21,DoS
6582,2191,148.7,3,8,3,RDP,TCP,Other,TLS,13,Ransomware
3269,95,230.4,0,12,7,HTTPS,TCP,Domestic,TLS,0,Normal
4076,1057,4.6,1,18,21,Other,TCP,Domestic,TLS,22,DoS
6079,2999,39.3,3,6,21,HTTPS,TCP,Domestic,SSL,0,Normal
5113,6622,5.9,0,8,11,SSH,TCP,EU,TLS,0,Normal
1300,1578,4.8,3,13,14,Other,TCP,Other,TLS,4,Brute_Force
152,10471,46.1,0,4,16,HTTP,UDP,Domestic,SSL,0,Normal
350,567,55.2,2,4,14,HTTP,TCP,Domestic,TLS,0,Normal
14049,629,115.5,3,15,23,HTTP,TCP,EU,None,0,Normal
3075,16883,17.7,1,7,8,HTTPS,TCP,Domestic,TLS,0,Normal
