source,target
79003,79003
13469,13469
13469,141841
13473,13473
46242,46242
46242,60032
79015,79015
111785,111785
46250,46250
79020,56658
79020,79020
79023,79023
13487,13487
79025,79025
46257,46257
111793,111793
79029,79029
79032,79032
111802,111802
111806,51601
111806,111806
79041,79041
13505,13505
46275,46275
111811,111811
79047,79047
13514,13514
79051,79051
79053,51601
79053,79053
79057,51601
79057,79057
79060,51601
79060,61525
79060,79060
79061,79061
111831,111831
111834,111834
13531,13531
13531,51601
13536,13536
46305,46305
79076,79076
79077,79077
13541,13541
111847,111847
46308,46308
13546,13546
13546,142311
46315,46315
13549,13549
79085,51601
79085,79085
111853,111853
79088,79088
13553,13553
111857,111857
79090,79090
111860,111860
46326,17702
46326,46326
79098,79098
13562,13562
46333,46333
46335,46335
13571,13571
13571,61525
79108,79108
46341,46341
13586,5468
13586,13586
13586,13661
13586,13944
13586,14541
13586,15052
13586,16058
13586,16070
13586,16296
13586,16305
13586,16478
13586,16847
13586,16946
13586,17552
13586,17602
13586,17700
13586,17878
13586,18333
13586,18559
13586,18593
13586,18657
13586,18950
13586,19881
13586,21105
13586,21349
13586,22232
13586,22248
13586,22321
13586,23187
13586,23265
13586,23817
13586,24113
13586,24364
13586,24580
13586,24583
13586,25078
13586,25360
13586,25768
13586,26477
13586,26547
13586,26998
13586,27261
13586,28392
13586,29325
13586,31070
13586,31930
13586,32224
13586,32420
13586,49923
13586,54879
13586,57201
13586,57633
13586,59164
13586,64322
13586,86506
13586,88461
13586,89099
13586,91904
13586,94884
13586,95484
13586,96385
13586,98010
13586,112736
13586,112984
13586,113600
13586,113767
13586,119129
13586,128377
46356,46356
79125,79125
13590,13590
13590,61525
13590,87616
111895,111895
46358,46358
13593,13593
13593,86479
111897,111897
13596,13596
13598,13598
79140,79140
13607,13607
13610,13610
79147,79147
79152,79152
79152,87616
111921,111921
111920,111920
13620,13620
13620,87616
46389,46389
79158,79158
79159,79159
13624,13624
111924,111924
79162,79162
13632,13632
13637,13637
13638,13638
79175,79175
111944,111944
13641,13641
13642,13642
13642,21376
46413,46413
46415,46415
111952,111952
111951,111951
13651,13651
46420,46420
79189,79189
46422,46422
79191,79191
111955,111955
111961,111961
79193,79193
79195,79195
111964,111964
111964,122158
13661,13661
46430,46430
111972,111972
111974,111974
79207,79207
79208,79208
111978,61525
111978,111978
79211,79211
46445,46445
46445,86479
46446,46446
79217,79217
46449,46449
79221,79221
13685,13685
79225,79225
111993,111993
13691,13691
79230,79230
79230,87616
46463,46463
112001,112001
79237,24556
79237,79237
112005,112005
79238,79238
13705,13705
79241,79241
46477,46477
46478,46478
13715,13715
79254,17702
79254,61525
79254,79254
79254,86479
79254,87616
46487,46487
79258,79258
79259,79259
79260,79260
46493,46493
46493,87616
112027,112027
46496,46496
79265,60032
79265,79265
46501,46501
79269,79269
46504,46504
13739,13739
46511,46511
13745,13745
79282,79282
46513,46513
112054,112054
112056,51601
112056,112056
46523,46523
46523,51601
13755,13755
13757,13757
13757,60032
13757,61050
112061,51601
112061,112061
13758,13758
13758,50646
13758,60032
13763,13763
46533,46533
46533,51601
112070,112070
79305,17702
79305,79305
79305,86479
46538,46538
46539,46539
112074,51601
112074,112074
112077,112077
112073,112073
112079,51601
112079,112079
46543,21178
46543,46543
13777,13777
112084,112084
13781,13781
46550,46550
46550,60032
79322,79322
112092,112092
13789,13789
46559,46559
112095,112095
46560,46560
112099,51601
112099,112099
112101,112101
46566,46566
13800,13800
112107,112107
13805,13805
46575,46575
79343,79343
13811,13811
112116,51601
112116,112116
46581,46581
13816,13816
46586,46586
46586,60032
112123,112123
79354,79354
13824,13824
13824,26569
13824,60032
112130,86479
112130,112130
46595,46595
13826,13826
112134,86479
112134,112134
46600,46600
46601,46601
79370,79370
112137,112137
13836,13836
13841,13841
13841,87616
79378,79378
112147,51601
112147,112147
79381,79381
46614,46614
46613,46613
13852,13852
13852,24556
46626,46626
13862,13862
46635,46635
13872,13872
46643,46643
79411,79411
112187,112187
46653,46653
79424,79424
13890,13890
13890,51601
13890,61525
46659,46659
13893,13893
79430,51601
79430,79430
13895,13895
13897,13897
112202,112202
112203,112203
112204,51601
112204,112204
112210,17702
112210,112210
46674,46674
112213,112213
112214,51601
112214,112214
79446,79446
112222,112222
46689,46689
46692,46692
13925,13925
46698,46698
46701,46701
13933,13933
13933,51601
79471,79471
112244,112244
79477,51601
79477,79477
112246,112246
46711,46711
13944,13944
13944,141841
13940,13940
46716,46716
79485,26569
79485,79485
13952,13952
13952,60032
112256,51601
112256,112256
13953,13953
13956,13956
13956,86479
13957,13957
13959,13959
112263,112263
13961,13961
46730,46730
13965,13965
79503,79503
13968,13968
13969,13969
79506,79506
79508,79508
79511,79511
79512,79512
79512,86479
13978,13978
79515,79515
13981,13981
13984,13984
46755,46755
46755,87616
46757,46757
79526,79526
112296,112296
79534,79534
112303,51601
112303,112303
13999,13999
46769,46769
46768,46768
112307,112307
112304,112304
112313,17702
112313,112313
46780,46780
46782,46782
112320,112320
79555,79555
112327,112327
79560,79560
112329,112329
46791,46791
14027,14027
14028,14028
46799,46799
46800,46800
46800,86479
112336,112336
14037,14037
112341,112341
46807,46807
14041,14041
14043,14043
14043,24556
14044,14044
14047,14047
14047,21450
112356,112356
14053,14053
46824,46824
14057,14057
112363,112363
46827,21178
46827,46827
112365,112365
14062,14062
112367,112367
14060,14060
14070,14070
2797,2797
2797,141841
112380,112380
112384,112384
46849,46849
14081,14081
112389,86479
112389,112389
46853,46853
14093,14093
46863,46863
46863,61525
112402,112402
79634,79634
46875,46875
14109,14109
14112,14112
46890,46890
46890,51601
79664,79664
112432,112432
46898,24556
46898,46898
14131,14131
14131,87616
79666,79666
79669,79669
14132,14132
112440,112440
112441,112441
79674,79674
46907,46907
14138,14138
14138,51601
79673,79673
46910,46910
112449,112449
46913,46913
79686,79686
112456,112456
46921,46921
46922,46922
112458,112458
79692,79692
14153,14153
112462,112462
46927,46927
14160,14160
14160,87616
79695,79695
79698,79698
14158,14158
79699,79699
14165,14165
14163,14163
46929,46929
46936,46936
14168,14168
46937,46937
14170,14170
46939,46939
112475,112475
112477,112477
46942,46942
79704,79704
46943,46943
46945,46945
46945,142311
14173,14173
112486,51601
112486,112486
112491,87616
112491,112491
46955,46955
79724,79724
112496,112496
46960,46960
14192,14192
46962,46962
112497,112497
46966,46966
79735,51601
79735,79735
14204,14204
79742,79742
46975,46975
46976,46976
14209,14209
14209,51601
112515,112515
112516,112516
14213,14213
14213,17702
79751,79751
112521,112521
14217,14217
112523,112523
14218,14218
112525,112525
14222,14222
46991,46991
79760,79760
46997,46997
112534,112534
112535,17702
112535,60032
112535,112535
79767,79767
46999,46999
79770,79770
14234,14234
14236,14236
112539,112539
47006,47006
14231,14231
47009,47009
112546,112546
14241,14241
14244,14244
14244,60032
14252,14252
14254,14254
14259,14259
47030,47030
47030,60032
47030,61525
47035,47035
14268,14268
14269,14269
112574,112574
47039,47039
47042,47042
14275,14275
14275,17702
14275,24556
112578,112578
112581,17702
112581,112581
47045,47045
14281,14281
47050,17702
47050,47050
112587,112587
112588,112588
47054,47054
14291,14291
79834,79834
112606,112606
79839,79839
47073,47073
112610,112610
47075,47075
14308,14308
47077,47077
47077,51601
112617,112617
112618,112618
79851,79851
47090,47090
79859,79859
47091,47091
112631,112631
47098,47098
47099,47099
112636,112636
112639,61525
112639,112639
47110,47110
14344,14344
47113,47113
47113,86479
79882,24556
79882,51601
79882,79882
47115,47115
79880,79880
14349,14349
47122,47122
79892,79892
112662,112662
112664,112664
79898,79898
14363,14363
47132,47132
112668,60032
112668,112668
112670,112670
14368,14368
79905,79905
47141,47141
47147,47147
112684,87616
112684,112684
14382,14382
14387,14387
47156,47156
112693,112693
112697,112697
79932,51601
79932,61525
79932,79932
112701,112701
47167,47167
79935,79935
14399,14399
79938,79938
112706,112706
47172,47172
79940,79940
79942,79942
112710,112710
79944,79944
14412,14412
79950,79950
14414,14414
112725,112725
14421,14421
47192,47192
79963,79963
14428,14428
14428,61525
79964,79964
47198,47198
14432,14432
14432,24556
14432,87616
112736,86479
112736,112736
47201,47201
47201,51601
47200,21376
47200,47200
79972,79972
47208,47208
47210,47210
79978,79978
112747,112747
47218,47218
112758,112758
79991,79991
47224,47224
79993,60032
79993,79993
79999,79999
14468,14468
112772,112772
80007,80007
80008,80008
80010,61525
80010,80010
112779,112779
14476,14476
80019,80019
14484,14484
14484,24556
14484,26569
14484,141841
14486,14486
14488,14488
14488,61525
47258,47258
14490,14490
14492,14492
14491,14491
112805,112805
112806,112806
80039,80039
112808,21178
112808,112808
14504,14504
14503,14503
14509,14509
47278,17702
47278,47278
47279,47279
80047,80047
47277,47277
14515,14515
112820,112820
112822,112822
47288,47288
80057,80057
14524,14524
80063,80063
112833,112833
80065,51601
80065,80065
80070,51601
80070,80070
112839,112839
80073,80073
80074,80074
14541,14541
14541,141841
14542,14542
112847,112847
80078,80078
112845,112845
112849,112849
47313,47313
80089,80089
112858,112858
14555,14555
14556,14556
14559,14559
112863,112863
14561,14561
80098,80098
112868,112868
47333,47333
112870,112870
14567,14567
47336,47336
47336,51601
47339,47339
14572,14572
47343,47343
47343,51601
112880,112880
14581,14581
14581,61525
47349,47349
112888,112888
14585,14585
14592,14592
47364,47364
80135,80135
47368,47368
112905,112905
80139,80139
112908,51601
112908,87616
112908,112908
14604,14604
14605,14605
14603,14603
47377,47377
47377,87616
14609,14609
112913,112913
14612,14612
14612,60032
14615,14615
14615,51601
80153,80153
14620,14620
80159,80159
47392,47392
80165,80165
112934,24556
112934,51601
112934,112934
14630,14630
14630,141841
80171,24556
80171,60032
80171,80171
47404,47404
14637,14637
47406,47406
80175,24556
80175,80175
80176,80176
112946,86479
112946,112946
47411,47411
112949,112949
80181,80181
14647,14647
14648,14648
112953,112953
47414,47414
80187,80187
112954,112954
80189,80189
14653,14653
14653,60032
47419,47419
80192,80192
112958,51601
112958,112958
47426,24556
47426,47426
47426,51601
80205,80205
14674,14674
14676,14676
80214,80214
14678,14678
112984,112984
47449,47449
14684,14684
47453,47453
47453,51601
47454,47454
47455,47455
112995,112995
47459,47459
47467,47467
47468,47468
80237,80237
80239,80239
47477,47477
14711,14711
80248,80248
80250,80250
80251,80251
47486,24556
47486,47486
113024,113024
47489,47489
113026,113026
47490,47490
47490,51601
47493,47493
47497,47497
47497,60032
113036,113036
47502,47502
47502,51601
80271,80271
113040,113040
113041,113041
80270,80270
80276,80276
14741,14741
14742,14742
14742,51601
14742,141841
113046,113046
113044,113044
80281,80281
80283,80283
47518,17702
47518,47518
47518,51601
14750,14750
113061,113061
47526,47526
47526,51601
113065,113065
113068,113068
80301,80301
14764,14764
47535,47535
80308,80308
74578,74578
113078,51601
113078,113078
14773,14773
80313,80313
113083,113083
14779,14779
14779,24556
14779,60032
14780,14780
14781,14781
47549,47549
47549,51601
47551,47551
47552,47552
113089,113089
47553,47553
80323,80323
14787,14787
47554,47554
113088,51601
113088,113088
47558,47558
47562,47562
80331,80331
113100,113100
47570,47570
80340,80340
113110,113110
47576,47576
113113,113113
113114,113114
113115,113115
80348,80348
14817,14817
80354,80354
80355,51601
80355,80355
80355,87616
113125,113125
14822,14822
80359,80359
47591,47591
47594,47594
47594,51601
14830,14830
14830,51601
80367,80367
80368,80368
80372,80372
113141,61525
113141,113141
47605,47605
113142,113142
47608,47608
80377,51601
80377,80377
80378,80378
14838,14838
14845,14845
113152,113152
80385,17702
80385,80385
80385,86479
14852,14852
14852,51601
80389,51601
80389,80389
14857,14857
47627,47627
14860,14860
14860,51601
80396,80396
47633,47633
113173,113173
80406,80406
80407,80407
14872,14872
113177,51601
113177,113177
47643,47643
47645,47645
14880,14880
47655,47655
80424,80424
113193,113193
80425,51601
80425,80425
80431,80431
80433,80433
113202,113202
113204,113204
80436,80436
113206,113206
80440,80440
14906,14906
80443,80443
80443,86479
80444,80444
113212,113212
80446,80446
14911,14911
47680,47680
47678,47678
80451,51601
80451,80451
47686,47686
80454,80454
80456,80456
47688,47688
113225,113225
14925,14925
14925,87616
80461,80461
113231,113231
113230,113230
80466,80466
113234,113234
80469,80469
80469,87616
47702,47702
80470,80470
14934,14934
47705,47705
47704,47704
47704,60032
47707,47707
80473,80473
80472,80472
113249,113249
113251,113251
14948,14948
80486,80486
47720,47720
80490,80490
47722,47722
113258,113258
80491,80491
80497,80497
113265,113265
47734,47734
113271,113271
14967,14967
14966,14966
14970,14970
80509,80509
14978,14978
80514,80514
14980,14980
14980,26569
47746,47746
14983,14983
14984,14984
14986,14986
14986,86479
14988,14988
113293,113293
113294,113294
113300,113300
80532,80532
14998,14998
80535,80535
47769,47769
113306,113306
15001,15001
15001,50646
80540,80540
15004,15004
15007,15007
15011,15011
47780,47780
80550,80550
15016,15016
15016,51601
47785,47785
15018,15018
80555,80555
113324,113324
15020,15020
47789,47789
80562,80562
80562,86479
113332,113332
80567,80567
113339,113339
15036,15036
15037,15037
15037,122158
15040,15040
15040,86479
80578,80578
47813,47813
113353,113353
15050,15050
15051,15051
15052,15052
113357,113357
47820,47820
113355,113355
113359,113359
35557,35557
47823,47823
47823,51601
47828,47828
15061,15061
15063,15063
15063,87616
47831,47831
113371,113371
80604,80604
113375,51601
113375,113375
35561,35561
47846,47846
47846,60032
113384,113384
113385,24556
113385,87616
113385,113385
80619,80619
113388,113388
15085,15085
15085,24556
47853,47853
80620,51601
80620,80620
113393,113393
80626,80626
15095,15095
15095,30528
15095,51601
113399,113399
47865,47865
47865,61525
80635,80635
47868,47868
113408,113408
47873,47873
113411,113411
47876,47876
80647,80647
113418,113418
47883,47883
113421,113421
15121,15121
15125,15125
15126,15126
15126,17702
15126,87616
15126,122158
47894,47894
15127,15127
15129,15129
15129,87616
80664,80664
80667,80667
47896,47896
47897,47897
113441,113441
113444,61525
113444,113444
80676,80676
80678,80678
47911,47911
113445,113445
15145,15145
80682,80682
80683,80683
113452,51601
113452,113452
47914,47914
47918,47918
80687,80687
80688,80688
47925,47925
47932,47932
113469,113469
80700,80700
47935,47935
15169,15169
113475,113475
47941,47941
47941,86479
47942,47942
113483,113483
15180,15180
47948,47948
15182,15182
113487,113487
80722,80722
47958,47958
47961,47961
47964,47964
47964,51601
15198,15198
47968,47968
47970,47970
80739,80739
15204,15204
15204,51601
80740,80740
47974,47974
80744,80744
80746,80746
80747,17702
80747,80747
47979,47979
113518,113518
15215,15215
15217,15217
15217,17702
15217,61525
80754,80754
113524,113524
113527,113527
113528,113528
80761,80761
47993,47993
80768,80768
80768,86479
15233,15233
113539,113539
113540,86479
113540,113540
15236,15236
48006,48006
80775,80775
80774,80774
80777,80777
15244,15244
15245,15245
15247,15247
113553,113553
15250,15250
48017,48017
80788,80788
15253,15253
80790,80790
15251,15251
113560,113560
80793,80793
80794,80794
113561,113561
48027,48027
80801,80801
80802,80802
113571,113571
48038,48038
80807,80807
113575,51601
113575,113575
48046,48046
113582,113582
80819,80819
113589,113589
80823,80823
80824,51601
80824,80824
